bondlength	fci0	energy0	error0	fci1	energy1	error1	fci2	energy2	error2
2.7640000000000002	-7.808473094884426	-7.807927797996031	0.000545296888394553	-7.77901200412943	-7.778516636778077	0.0004953673513528045	-7.732901148627572	-7.732314994763373	0.0005861538641989128
2.776	-7.807893208677266	-7.807351791399742	0.0005414172775237702	-7.779055040659246	-7.778562142815155	0.0004928978440910115	-7.732481609854695	-7.7318987120673235	0.0005828977873711949
2.7880000000000003	-7.807323321507699	-7.806785721288512	0.0005376002191868068	-7.779098282234386	-7.778607752691377	0.0004905295430095435	-7.732061065692992	-7.731481360093155	0.0005797055998373324
2.8	-7.806763402564935	-7.80622955862646	0.0005338439384754423	-7.779141707126461	-7.77865352026286	0.00048818686360085906	-7.731639647863436	-7.731063090906886	0.0005765569565499007
2.8120000000000003	-7.806213414143387	-7.80568326629746	0.000530147845926976	-7.7791852933157815	-7.778699467036276	0.00048582627950555235	-7.731217490096568	-7.730643856272274	0.0005736338242936512
2.824	-7.805673311871079	-7.805146799225081	0.0005265126459974567	-7.779229018566429	-7.778745505242734	0.0004835133236955613	-7.730794727950212	-7.730224262147137	0.0005704658030749599
2.8360000000000003	-7.805143044947314	-7.804620107825779	0.0005229371215342837	-7.77927286049766	-7.778791575976279	0.00048128452138129774	-7.7303714986158765	-7.729803986152366	0.0005675124635100559
2.848	-7.804622556388297	-7.804103131238796	0.000519425149501096	-7.779316796651276	-7.7788378414068715	0.0004789552444046663	-7.729947940714483	-7.729383328587419	0.0005646121270643789
2.8600000000000003	-7.804111783280108	-7.803595817344392	0.0005159659357163449	-7.779360804555324	-7.7788840950114855	0.0004767095438387159	-7.729524194082931	-7.7289618553962045	0.0005623386867261715
2.872	-7.803610657037775	-7.803098091452498	0.0005125655852769029	-7.7794048617839655	-7.778929004792211	0.0004758569917546751	-7.72910039955289	-7.728541096710575	0.0005593028423147572
2.8840000000000003	-7.8031191036696965	-7.802609882092378	0.0005092215773183639	-7.779448946013971	-7.77897664778506	0.00047229822891026174	-7.728676698723235	-7.728120282756749	0.0005564159664857016
2.896	-7.802637044046111	-7.802131109343736	0.0005059347023745886	-7.7794930350774125	-7.779022921937725	0.0004701131396878111	-7.72825323372711	-7.7276996437410315	0.0005535899860786841
2.9080000000000004	-7.802164394170738	-7.801661689983591	0.0005027041871468185	-7.779537107011095	-7.779069145819325	0.00046796119176928386	-7.7278301469954656	-7.727279029370854	0.0005511176246111305
2.92	-7.801701065454643	-7.801201536010437	0.0004995294442062814	-7.7795811401024695	-7.779115307638361	0.00046583246410847323	-7.727407581017872	-7.726859184562438	0.0005483964554340304
2.932	-7.801246964991057	-7.800750555152902	0.0004964098381545767	-7.7796251129324485	-7.779161363575602	0.0004637493568466766	-7.726985678102572	-7.726439797958377	0.000545880144195543
2.944	-7.800801995830327	-7.8003086510046735	0.0004933448256538853	-7.779669004414777	-7.779207355617805	0.00046164879697219163	-7.726564580136169	-7.72602116511371	0.0005434150224594703
2.956	-7.800366057254094	-7.799875724383837	0.0004903328702576815	-7.779712793832629	-7.779253181861304	0.0004596119713244917	-7.726144428345049	-7.725603428387424	0.0005409999576251323
2.968	-7.799939045047578	-7.79945167150386	0.00048737354371830577	-7.779756460871987	-7.7792988993950205	0.000457561476966184	-7.725725363059025	-7.725186700123334	0.0005386629356909367
2.98	-7.799520851769166	-7.799036389244334	0.000484462524831919	-7.779799985652056	-7.779344421020374	0.0004555646316815043	-7.725307523478803	-7.724771199960529	0.0005363235182747061
2.992	-7.799111367016611	-7.798629761204752	0.00048160581185907603	-7.77984334875317	-7.779389791229575	0.00045355752359466095	-7.724891047447866	-7.724357000449627	0.0005340469982382245
3.004	-7.798710477688836	-7.798231678067955	0.00047879962088082095	-7.779886531241763	-7.779434937238893	0.00045159400286998164	-7.724476071230217	-7.723944249443072	0.0005318217871455033
3.016	-7.798318068242713	-7.797842025569283	0.0004760426734300438	-7.779929514692746	-7.7794798598980215	0.0004496547947248075	-7.7240627292943245	-7.723532982957815	0.0005297463365092625
3.028	-7.797934020944247	-7.797460685615999	0.00047333532824822555	-7.779972281209508	-7.779524534464251	0.0004477467452570494	-7.723651154104797	-7.723123641361711	0.0005275127430861559
3.04	-7.797558216113406	-7.797087539479207	0.0004706766341984192	-7.7800148134414835	-7.779568516103963	0.00044629733752010736	-7.723241475921834	-7.722716048190109	0.0005254277317252587
3.052	-7.797190532362084	-7.796722467018054	0.00046806534402943356	-7.780057094599254	-7.779613102384554	0.00044399221470037276	-7.72283382260942	-7.722310423236498	0.0005233993729225617
3.064	-7.796830846824942	-7.796365345821458	0.00046550100348330403	-7.780099108467808	-7.779656975256765	0.00044213321104269454	-7.722428319453203	-7.721906941863755	0.0005213775894485906
3.076	-7.796479035382263	-7.796016052503052	0.0004629828792106494	-7.780140839417228	-7.779700528192734	0.0004403112244935059	-7.722025088987709	-7.721505679234936	0.0005194097527727592
3.088	-7.79613497287505	-7.795674462630419	0.0004605102446308962	-7.780182272411901	-7.779743748866467	0.00043852354543361116	-7.721624250834218	-7.721106760886385	0.0005174899478328499
3.1	-7.79579853331154	-7.795340450928627	0.0004580823829130054	-7.78022339301738	-7.779786655555245	0.0004367374621345732	-7.721225921549021	-7.720710312957329	0.0005156085916917519
3.112	-7.7954695900652515	-7.7950138915044285	0.00045569856082305904	-7.780264187405774	-7.779829201627648	0.00043498577812606243	-7.720830214482661	-7.72031624352711	0.0005139709555512795
3.124	-7.795148016064278	-7.79469465801382	0.00045335805045798594	-7.780304642359148	-7.779871385304903	0.0004332570542455727	-7.72043723965024	-7.719925274179896	0.0005119654703440446
3.136	-7.794833683971694	-7.794382623840201	0.0004510601314926532	-7.780344745271691	-7.7799129985180455	0.00043174675364543447	-7.720047103612938	-7.7195369023579055	0.0005102012550324275
3.148	-7.79452646635705	-7.794077662259404	0.0004488040976458052	-7.780384484149867	-7.779954618138172	0.00042986601169481276	-7.719659909370822	-7.719151434625758	0.0005084747450645466
3.16	-7.794226235858858	-7.793779646611806	0.00044658924705220926	-7.780423847611644	-7.779995643333058	0.0004282042785854756	-7.7192757562669385	-7.71876897166401	0.0005067846029280787
3.172	-7.793932865338229	-7.793488450818153	0.00044441452007681903	-7.780462824884051	-7.780036244356824	0.00042658052722721607	-7.718894739902714	-7.718389395715352	0.0005053441873617004
3.184	-7.793646228023615	-7.79320394781807	0.00044228020554459846	-7.780501405799599	-7.780076422237648	0.0004249835619516418	-7.718516952064407	-7.71801343967885	0.0005035123855572365
3.196	-7.793366197646741	-7.792926013053391	0.000440184593350601	-7.780539580791577	-7.780116219747133	0.00042336104444373746	-7.718142480660624	-7.717640552188901	0.0005019284717224792
3.208	-7.793092648569968	-7.792654521225032	0.0004381273449363121	-7.780577340888152	-7.780155125185957	0.00042221570219425075	-7.717771409670534	-7.717271030884629	0.0005003787859045872
3.22	-7.792825455905226	-7.792389348273179	0.0004361076320469337	-7.780614677705592	-7.780194427004399	0.0004202507011932255	-7.717403819102848	-7.716904956502568	0.0004988626002795371
3.232	-7.792564495624549	-7.792130370628385	0.0004341249961639093	-7.780651583440512	-7.780232305397949	0.00041927804256225443	-7.7170397849647445	-7.716542401762902	0.0004973832018428936
3.244	-7.792309644662671	-7.7918774658215115	0.0004321788411596472	-7.78068805086121	-7.780270856435504	0.00041719442570631315	-7.716679379241114	-7.71618344564559	0.000495933595524356
3.2560000000000002	-7.792060781011799	-7.791630513036271	0.00043026797552858653	-7.7807240732983844	-7.780308365521753	0.0004157077766313577	-7.716322669883227	-7.715828161073314	0.0004945088099130857
3.2680000000000002	-7.791817783808693	-7.7913893915503465	0.00042839225834612193	-7.780759644634909	-7.78034540232667	0.0004142423082384994	-7.715969720806692	-7.715476600313162	0.0004931204935303413
3.2800000000000002	-7.7915805334145745	-7.791153982374006	0.0004265510405687678	-7.780794759295242	-7.780381961621694	0.000412797673548404	-7.715620591898478	-7.715128456167161	0.0004921357313172336
3.2920000000000003	-7.791348911487921	-7.79092416798747	0.0004247435004511857	-7.780829412234047	-7.780417975565662	0.0004114366683847237	-7.71527533903223	-7.714784902465201	0.0004904365670288513
3.3040000000000003	-7.791122801050555	-7.790699832181129	0.0004229688694259437	-7.780863598924395	-7.78045362885463	0.0004099700697643982	-7.714934014091821	-7.714444878023333	0.0004891360684879942
3.316	-7.790902086547181	-7.790480859926133	0.00042122662104837616	-7.7808973153454986	-7.780488728469013	0.00040858687648537284	-7.714596665002535	-7.714108798623433	0.0004878663791023641
3.328	-7.790686653898825	-7.790267137685557	0.00041951621326763444	-7.780930557970028	-7.780523235353158	0.0004073226168701538	-7.714263335769442	-7.713776684835936	0.00048665093350663824
3.34	-7.790476390550419	-7.790058554271452	0.00041783627896663234	-7.780963323751141	-7.780557435587892	0.0004058881632493794	-7.71393406652269	-7.713448655633798	0.0004854108888920905
3.352	-7.790271185512639	-7.789854997881692	0.0004161876309467516	-7.780995610109125	-7.78059103932971	0.0004045707794144704	-7.713608893569065	-7.713124664334729	0.00048422923433566467
3.364	-7.790070929398647	-7.789656360388742	0.00041456900990510803	-7.781027414917942	-7.780624155701249	0.0004032592166929305	-7.713287849449577	-7.712804776182527	0.0004830732670493276
3.376	-7.78987551445566	-7.7894625346270105	0.0004129798286491848	-7.781058736491372	-7.780656768818182	0.00040196767318967375	-7.7129709630024665	-7.7124890326642115	0.0004819303382550544
3.388	-7.789684834591848	-7.789273415067594	0.00041141952425416406	-7.78108957356918	-7.780688870990107	0.0004007025790730978	-7.712658259432149	-7.712177426527089	0.00048083290506006904
3.4	-7.7894987853987665	-7.789088897853319	0.0004098875454472406	-7.781119925303097	-7.780720470667823	0.0003994546352741324	-7.712349760378727	-7.711870021086616	0.000479739292110537
